src,ein,legal_name,address,postcode,borough,latitude,longitude
,133170676-,"City Harvest, Inc.",601 West 114th Street,10025,MANHATTAN,40.806858,-73.965189
,133170676-,"City Harvest, Inc.",469 West 142nd Street,,,,
,133170676-,"City Harvest, Inc.",8 East 109th Street,10029,MANHATTAN,40.795967,-73.949119
,133170676-,"City Harvest, Inc.",143-22 109th Avenue,11435,QUEENS   ,40.688564,-73.803554
,133170676-,"City Harvest, Inc.",102-16 89th Avenue,11418,QUEENS   ,40.693158,-73.844105
,133170676-,"City Harvest, Inc.",2059 Nameoke Avenue,11691,QUEENS   ,40.607691,-73.752122
,133170676-,"City Harvest, Inc.",37-22 Union Street,11354,QUEENS   ,40.762182,-73.827411
,133170676-,"City Harvest, Inc.",109-20 34th Avenue,11368,QUEENS   ,40.756414,-73.859449
,133170676-,"City Harvest, Inc.",119-45 Union Turnpike,11375,QUEENS   ,40.713909,-73.832351
,133170676-,"City Harvest, Inc.",196-02 119th Avenue,11412,QUEENS   ,40.690738,-73.754568
,133170676-,"City Harvest, Inc.",984 Post Avenue,10302,STATEN IS,40.63248,-74.133495
,133170676-,"City Harvest, Inc.",10 Austin Place,10304,STATEN IS,40.631913,-74.086708
,133170676-,"City Harvest, Inc.",,,,,
,133187792-,Asian Americans for Equality,,,,,
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002-3313,,,
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002-3313,,,
,133187792-,Asian Americans for Equality,108 Norfolk,10002,,,
,133187792-,Asian Americans for Equality,108 Norfolk,10002,,,
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133187792-,Asian Americans for Equality,108 Norfolk Street,10002,MANHATTAN,40.718954,-73.987056
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Suite 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc. ","630 Ninth Avenue, Suite 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,Midtown Management Group,"630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,Midtown Management Group,"630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.",630 9th Avenue Ste. 802,10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Suite 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 9th Avenue, Suite 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc.","630 Ninth Avenue, Ste. 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc. ","630 Ninth Avenue,Ste 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc. ","630 Ninth Avenue,Ste 802",10036,MANHATTAN,40.760038,-73.991449
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133192793-,"Midtown Management Group, Inc., The",630 Ninth Avenue,10036-3708,,,
,133212867-,"Broadway Housing Communities, Inc.",10  Fort Washington Avenue,10032,MANHATTAN,40.835675,-73.94455
,133212867-,"Broadway Housing Communities, Inc.",583 Riverside Drive 7th Floor,10031,MANHATTAN,40.821356,-73.957193
,133254484-,"BronxWorks, Inc.",60 East Tremont Avenue,10453,BRONX    ,40.851176,-73.908192
,133254484-,"BronxWorks, Inc.",60 East Tremont Avenue,10453,BRONX    ,40.851176,-73.908192
,133254484-,"Bronx Works, formerly Citizen Advice Bureau",60 East Tremont Avenue,10453,BRONX    ,40.851176,-73.908192
,133254484-,"BronxWorks, Inc.",60 East Tremont,10453,,,
,133254484-,"BronxWorks, Inc.",60 East Tremont,10453,,,
,133254484-,"BronxWorks, Inc.",60 East Tremont,10453,,,
,133254484-,"BronxWorks, Inc.",60 East Tremont,10453,,,
,133254484-,"BronxWorks, Inc.",60 East Tremont,10453,,,
,133254484-,"BronxWorks, Inc.",60 East Tremont,10453,,,
,133254484-,"BronxWorks, Inc.",60 East Tremont Avenue,10453,BRONX    ,40.851176,-73.908192
,133254484-,"BronxWorks, Inc.",60 East Tremont Avenue,10453,BRONX    ,40.851176,-73.908192
,133254484-,"BronxWorks, Inc. -- Citizens Advice Bureau NORC",,,,,
,133254484-,"BronxWorks, Inc. -- Citizens Advice Bureau NORC",,,,,
,133268539-,"HOPE Program, Inc., The",1 Smith Street 4th Floor,11201,BROOKLYN ,40.691306,-73.987419
,133268539-,"HOPE Program, Inc., The",1 Smith Street 4th Floor,11201,BROOKLYN ,40.691306,-73.987419
,133268539-,"HOPE Program, Inc., The",1 Smith Street 4th Floor,11201,BROOKLYN ,40.691306,-73.987419
,133268539-,"HOPE Program, The",,,,,
,133268539-,"HOPE Program, The",One Smith Street,11201,,,
,133286250-,"New York Asian Women's Center, Inc.",39 Bowery PMB 375,10002,MANHATTAN,40.715738,-73.996367
,133286250-,"New York Asian Women's Center, Inc.",39 Bowery PMB 375,10002,MANHATTAN,40.715738,-73.996367
,133286250-,"New York Asian Women's Center, Inc.",39 Bowery PMB 375,10002,MANHATTAN,40.715738,-73.996367
,133286250-,"New York Asian Women's Center, Inc.","32 Broadway, 10th Floor ",10004,MANHATTAN,40.706045,-74.013096
,133317188-,Citywide Task Force on Housing Court,,,,,
,133317188-,"City-Wide Task Force on Housing Court, Inc.",,,,,
,133317188-,"Housing Court Answers, Inc.",125 Maiden Lane,10038-4710,,,
,133317188-,"City-Wide Task Force on Housing Court, Inc.",125 Maiden Lane,10038,MANHATTAN,40.706397,-74.006341
,133323168-,"Caribbean Women's Health Association, Inc.",21 Snyder Avenue,11226,BROOKLYN ,40.648574,-73.957531
,133323168-,"Caribbean Women's Health Association, Inc.",3512 Church Avenue,11203,BROOKLYN ,40.651069,-73.944541
,133323168-,"Caribbean Women's Health Association, Inc.",3512 Church Avenue,11203,BROOKLYN ,40.651069,-73.944541
,133323168-,"Caribbean Women's Health Association, Inc.",3512 Church Avenue,11203,BROOKLYN ,40.651069,-73.944541
,133323168-,"Caribbean Women's Health Association, Inc.",3512 Church Avenue,11203,BROOKLYN ,40.651069,-73.944541
,133323168-,"Caribbean Women's Health Association, Inc.",3512 Church Avenue,11203,BROOKLYN ,40.651069,-73.944541
,133422660-,"Enact, Inc.",630 Ninth Ave Suite 301,10036,MANHATTAN,40.760038,-73.991449
,133422660-,"Enact, Inc.",630 Ninth Ave Suite 301,10036,MANHATTAN,40.760038,-73.991449
,133422660-,"Enact, Inc.",630 Ninth Ave Suite 301,10036,MANHATTAN,40.760038,-73.991449
,133422660-,ENACT,,,,,
,133422660-,"Enact, Inc.",630 Ninth Ave Suite 301,10036,MANHATTAN,40.760038,-73.991449
,133422660-,"Enact, Inc.",630 Ninth Ave Suite 301,10036,MANHATTAN,40.760038,-73.991449
,133422660-,ENACT,"630 Ninth Ave, Suite 301",10036,MANHATTAN,40.760038,-73.991449
,133440226-,"Dynamic Forms, Inc. ","107 Suffolk Street, Suite 310",10002,MANHATTAN,40.718943,-73.986122
,133440226-,Dynamic Forms Inc.,"107 suffolk Street, Suite 310",10002,MANHATTAN,40.718943,-73.986122
,133440226-,"Dynamic Forms, Inc.",107 Suffolk Street Suite 310,10002-3387,,,
,133442022-,Urban Justice Center,"123 William Street, 16th Floor",10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center,"350 Jay Street, 14th Floor",11201,BROOKLYN ,40.693524,-73.987249
,133442022-,Urban Justice Center,"123 William Street, 16th Floor",10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center,123 William Street 16th Floor,10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center ,,,,,
,133442022-,Urban Justice Center,123 William Street 16th Floor,10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center,123 William St,10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center,123 William Street,10038-3800,,,
,133442022-,Urban Justice Center,123 William Street,10038-3800,,,
,133442022-,Urban Justice Center,123 William St,10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center,,,,,
,133442022-,Urban Justice Center,"123 William Street, 16th Floor",10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center,123 William Street 16th Floor,10038,MANHATTAN,40.709112,-74.006889
,133442022-,Urban Justice Center ,"123 William Street, 16th Floor",10038,MANHATTAN,40.709112,-74.006889
,133520970-,"Children's Museum of the Arts, Inc.",182 Lafayette Street,10013-3276,,,
,133520970-,Children's Museum of the Arts,182 Lafayette Street,10013,MANHATTAN,40.72064,-73.998568
,133520970-,Children's Museum of the Arts,182 Lafayette Street,10013,MANHATTAN,40.72064,-73.998568
,133520970-,"Children's Museum of the Arts, Inc.",182 Lafayette Street,10013-3276,,,
,133520970-,"Children's Museum of the Arts, Inc.",182 Lafayette Street,10013-3276,,,
,133520970-,"Children's Museum of the Arts, Inc.",182 Lafayette Street,10013-3276,,,
,133556132-,Community Health Action of Staten Island (formerly SI AIDS Taskforce),56 Bay Street 4th Floor,10301,STATEN IS,40.640624,-74.075704
,133556132-,Community Health Action of Staten Island (formerly SI AIDS Taskforce),56 Bay Street 4th Floor,10301,STATEN IS,40.640624,-74.075704
,133556132-,Community Health Action of Staten Island (formerly SI AIDS Taskforce),56 Bay Street,10301,STATEN IS,40.640624,-74.075704
,133556132-,Community Health Action of Staten Island (formerly SI AIDS Taskforce),"56 Bay Street, 4th Floor",10301,STATEN IS,40.640624,-74.075704
,133556132-,Community Health Action of Staten Island (formerly SI AIDS Taskforce),380 Van Duzer St. ,10301,STATEN IS,40.628852,-74.079834
,133556768-,"Momentum Project, Inc., The",808 East 224th Street,10466,BRONX    ,40.885993,-73.857392
,133556768-,"Momentum Project, Inc., The","322 Eighth Avenue, 3rd Floor",10001,MANHATTAN,40.747294,-73.997023
,133556768-,"Momentum Project, Inc., The",322 8th Avenue,10001,MANHATTAN,40.747294,-73.997023
,133580813-,"Community Works, Inc",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc. ",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Ave.  ,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Ave.  ,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Ave.  ,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc",55 West End Ave.  ,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc.",55 West End Avenue,10023-7842,,,
,133580813-,"Community Works, Inc.",55 West End Avenue,10023-7842,,,
,133580813-,"Community Works, Inc.",55 West End Avenue,10023-7842,,,
,133580813-,"Community Works, Inc.",55 West End Avenue,10023-7842,,,
,133580813-,"Community Works, Inc.",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133580813-,"Community Works, Inc.",55 West End Avenue,10023,MANHATTAN,40.774058,-73.988681
,133584616-,"Indochina Sino-American Senior Citizen Center, Inc.",170 Forsyth Street 2nd Floor,10002-1385,,,
,133584616-,"Indochina Sino-American Senior Citizen Center, Inc.","170 Forsyth Street, 2nd Floor",10002,MANHATTAN,40.721238,-73.991385
,133584616-,Indochina Sino-American Senior Citizen Center Inc,170 Forsyth Street 2nd Floor,10002-1385,,,
,133584616-,"Indochina Sino-American Senior Citizen Center, Inc.",170 Forsyth Street 2nd Floor,10002-1385,,,
,133591350-,"Harlem Business Alliance, Inc.",275 Lenox Avenue,10027,MANHATTAN,40.806911,-73.946127
,133591350-,"Harlem Business Alliance, Inc.",275 Lenox Avenue,10027,MANHATTAN,40.806911,-73.946127
,133591350-,"Harlem Business Alliance, Inc.",275 Lenox Avenue - 2nd Floor,10027-5515,,,
,133591350-,"Harlem Business Alliance, Inc.",275 Lenox Avenue - 2nd Floor,10027-5515,,,
,133597820-,Gay Men of African Descent (GMAD),44 Court Street Suite 1000,11201-4500,,,
,133597820-,Gay Men of African Descent (GMAD),44 Court Street Suite 1000,11201-4500,,,
,133597820-,Gay Men of African Descent (GMAD),44 Court Street Suite 1000,11201,BROOKLYN ,40.692591,-73.990963
,133597820-,Gay Men of African Descent (GMAD),"44 Court Street Suite, 1000",11201,BROOKLYN ,40.692591,-73.990963
,133597820-,Gay Men of African Descent (GMAD),44 Court Street Suite 1000,11201-4500,,,
,133599121-,"Bronx AIDS Services, Inc.",540 E. Fordham Rd. ,10457,BRONX    ,40.859386,-73.887003
,133599121-,"Bronx AIDS Services, Inc.","540 East Fordham Road, 2nd Floor",10458,BRONX    ,40.859386,-73.887003
,133601854-,"Metrotech Area District Management Association, Inc.",15 MetroTech Center,11201,BROOKLYN ,40.693707,-73.984786
,133601854-,"Metrotech Area District Management Association, Inc.",4 MetroTech Center,11201,BROOKLYN ,40.693666,-73.983686
,133601854-,"Metrotech Area District Management Association, Inc.",4 MetroTech Center,11201,BROOKLYN ,40.693666,-73.983686
,133632234-,"AIDS Community Research Initiative of America, The",,,,,
,133632234-,"Community Research Initiative on AIDS, Inc. (d/b/a AIDS Community Research Initiative of America)",230 West 38th Street,10018,MANHATTAN,40.753942,-73.989829
,133632234-,"Community Research Initiative on AIDS, Inc. (d/b/a AIDS Community Research Initiative of America)",230 West 38th Street,10018,MANHATTAN,40.753942,-73.989829
,133632234-,"Community Research Initiative on AIDS, Inc. (d/b/a AIDS Community Research Initiative of America)","230 West 38th Street, 17th Floor",10018,MANHATTAN,40.753942,-73.989829
,133654087-,"East Sixties Neighbohood Association, Inc.",1173A Second Avenue,10065-1006,,,
,133654087-,East Sixties Neighbohood Association Inc,1173A Second Avenue,10065,MANHATTAN,40.762332,-73.963097
,133682472-,"Midori Foundation, Inc.","352 Seventh Avenue, Ste. 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc.",352 Seventh Avenue  Suite 301,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc.","352 Seventh Avenue, Ste. 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc.","352 Seventh Avenue, Ste. 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc.","352 Seventh Avenue, Ste. 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc.","352 Seventh Avenue, Ste 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc.","352 Seventh Avenue, Suite 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc. ","352 Seventh Avenue, Ste 301",10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133682472-,"Midori Foundation, Inc., The (d/b/a Midori and Friends)",352 Seventh Avenue,10001,MANHATTAN,40.748208,-73.992663
,133699201-,"Iris House - A Center For Women Living with HIV/AIDS, Inc.",2348 Adam Clayton Powell Jr Blvd,10030-2301,,,
,133699201-,"Iris House - A Center For Women Living with HIV/AIDS, Inc.","2348 Adam Clayton Powell, Jr. Boulevard",10030,,,
,133699201-,"Iris House - A Center For Women Living with HIV/AIDS, Inc.",2271 Second Avenue,10035,MANHATTAN,40.797347,-73.937535
,133759661-,"Dream Yard Drama Project, Inc.",1085 Washington Avenue,10456,BRONX    ,40.827978,-73.908755
,133759661-,"Dream Yard Drama Project, Inc.","1085 Washington Avenue, Ground Floor",10456,BRONX    ,40.827978,-73.908755
,133759661-,"DreamYard Project, Inc.","1085 Washington Avenue, Ground Floor",10456,BRONX    ,40.827978,-73.908755
,133759661-,"Dream Yard Drama Project, Inc.",872 Gerard Avenue,10452,BRONX    ,40.827784,-73.924766
,133759661-,"DreamYard Project, Inc.",1085 Washington Avenue,10456,BRONX    ,40.827978,-73.908755
,133778489-,New Destiny Housing Corporation ,,,,,
,133778489-,New Destiny Housing Corporation,12 W 37th Street 7th Floor,10018,MANHATTAN,40.750639,-73.983899
,133778489-,New Destiny Housing Corporation,12 W 37th Street,10018,MANHATTAN,40.750639,-73.983899
,133782555-,Northern Manhattan Perinatal Partnership,127 West 127th Street,10027,MANHATTAN,40.809488,-73.945496
,133782555-,Northern Manhattan Perinatal Partnership,127 West 127th Street,10027,MANHATTAN,40.809488,-73.945496
,133782555-,"Northern Manhattan Perinatal Partnership, Inc.",127 W 127th Street - 3rd Floor,10027,,,
,133865634-,Mercy Center,377 East 145th Street,10454,BRONX    ,40.81384,-73.920403
,133865634-,Mercy Center ,,,,,
,133865634-,Mercy Center ,377 East 145th Street,10455,BRONX    ,40.81384,-73.920403
,133865634-,Mercy Center,377 East 145th Street,10454-1006,,,
,133904936-,"Gambian Society in New York, Inc.",1500 Boston Road Suite 2,10460,BRONX    ,40.834973,-73.894052
,133904936-,"Gambian Society in New York, Inc.",1230 Jerome Avenue,10452,BRONX    ,40.836696,-73.921456
,133938080-,"Center for Arts Education, Inc.",225 West 34th Street Suite 1112,10122,MANHATTAN,40.751483,-73.991764
,133938080-,"Center for Arts Education, Inc.","225 West 34th Street, Suite 1112",10122,MANHATTAN,40.751483,-73.991764
,133938080-,"Center for Arts Education, The",225 West 34th Street,10122,MANHATTAN,40.751483,-73.991764
,133938080-,"Center for Arts Education, The",225 West 34th Street,10122,MANHATTAN,40.751483,-73.991764
,133938080-,"Center for Arts Education, The",225 West 34th Street,10122,MANHATTAN,40.751483,-73.991764
,133938080-,"Center for Arts Education, The",225 West 34th Street,10122,MANHATTAN,40.751483,-73.991764
,133973196-,Making Opportunities for Upgrading Schools and Education,,,,,
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,"Making Opportunities for Upgrading Schools and Education (MOUSE), Inc.",Puck Building 295 Lafayette St 5th Flr,10012,MANHATTAN,40.724537,-73.995761
,133973196-,Making Opportunities for Upgrading Schools and Education,"50 W 23rd St, Suite 702",10010,MANHATTAN,40.742222,-73.991195
,134082027-,Mount Sinai Center for Community Enrichment Inc.,199 Victory Boulevard,10301,STATEN IS,40.636343,-74.082383
,134082027-,"Mount Sinai Center for Community Enrichment, Inc.",199 Victory Blvd,10301,STATEN IS,40.636343,-74.082383
,134104889-,"Bayview Community Council, Inc.",457 BAY STREET,10304,STATEN IS,40.631072,-74.076464
,134104889-,"Bayview Community Council, Inc.",457 Bay Street,10301,STATEN IS,40.631072,-74.076464
,134122438-,Renaissance- EMS,3251 Third Avenue,10456,BRONX    ,40.824113,-73.908699
,134122438-,Renaissance - EMS,3485 Third  Avenue,10456,BRONX    ,40.830224,-73.906233
,134122438-,Renaissance- EMS,3251 Third Avenue,10456,BRONX    ,40.824113,-73.908699
,134122438-,Renaissance- EMS,3251 Third Avenue,10456,BRONX    ,40.824113,-73.908699
,134122438-,Renaissance- EMS,3251 Third Avenue,10456,BRONX    ,40.824113,-73.908699
,134189808-,"Wingspan Arts, Inc.",630 9th Avenue,10024,MANHATTAN,40.760038,-73.991449
,134189808-,"Wingspan Arts, Inc.",630 Ninth Ave. Suite 410,10036,MANHATTAN,40.760038,-73.991449
,134189808-,"Wingspan Arts, Inc. ","610 Ninth Avenue, Ste. 410",10036,MANHATTAN,40.75939,-73.991922
,135562191-,"Children's Aid Society, The",,,,,
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",350 East 88 Street,10128,MANHATTAN,40.778667,-73.949598
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562191-,"Children's Aid Society, The",105 East 22nd Street,10010,MANHATTAN,40.739265,-73.986215
,135562204-,"Greenwich House, Inc. ",,,,,
,135562204-,"Greenwich House, Inc.",224 West 30th Street,10001,MANHATTAN,40.748848,-73.993377
,135562204-,"Greenwich House, Inc.",224 West 30th Street,10001-4905,,,
,135562204-,"Greenwich House, Inc.",224 West 30th Street,10001-4905,,,
,135562204-,"Greenwich House, Inc.",224 West 30th Street,10001-4905,,,
,135562204-,"Greenwich House, Inc.",224 West 30th Street,10001-4905,,,
,135562254-,Inwood House,320 E82nd Street,10028-4102,,,
,135562254-,Inwood House,320 E82nd Street,10028-4102,,,
,135562254-,Inwood House,320 E82nd Street,10002-4102,,,
,135562254-,Inwood House,320 E82nd Street,10028-4102,,,
,135562254-,Inwood House,320 E82nd Street,10028-4102,,,
,135562254-,Inwood House,320 East 82nd Street,10028,MANHATTAN,40.774993,-73.952937
,135562256-,"Jewish Community Center of Staten Island, Inc.",,,,,
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",1466 Manor Road ,10314,STATEN IS,40.594454,-74.125677
,135562256-,"Jewish Community Center of Staten Island, Inc.",485 Victory Blvd. ,10301,STATEN IS,40.630399,-74.088763
,135562256-,Jewish Community Council of Staten Island,1466 Manor Road,10314,STATEN IS,40.594454,-74.125677
,135562265-,Legal Aid Society ,,,,,
,135562265-,Legal Aid Society / Civil Division- Brooklyn,,,,,
,135562265-,Legal Aid Society,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
,135562265-,Legal Aid Society,199 Water Street,10038-3517,,,
,135562265-,Legal Aid Society,199 Water Street,10038-3517,,,
,135562265-,Legal Aid Society,199 Water Street,10038-3517,,,
,135562265-,Legal Aid Society,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
,135562265-,Legal Aid Society,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
,135562265-,Legal Aid Society,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
,135562265-,Legal Aid Society ,,,,,
,135562265-,Legal Aid Society - Brooklyn,199 Water Street,10038,MANHATTAN,40.70727,-74.004314
