tid,attribute,correct_val
sanfrancisco--tue feb 2 10:45:00 2010,conditions,mostly cloudy
oklahomacity--thu feb 4 01:40:00 2010,temperature,37
oklahomacity--thu feb 4 01:40:00 2010,dewpoint,32
oklahomacity--thu feb 4 01:40:00 2010,visibility,4
oklahomacity--thu feb 4 01:40:00 2010,humidity,81
oklahomacity--thu feb 4 01:40:00 2010,windspeed,6
oklahomacity--thu feb 4 01:40:00 2010,conditions,hazy
lasvegas--wed feb 3 10:30:00 2010,temperature,48
lasvegas--wed feb 3 10:30:00 2010,dewpoint,35
lasvegas--wed feb 3 10:30:00 2010,visibility,10
lasvegas--wed feb 3 10:30:00 2010,humidity,75
lasvegas--wed feb 3 10:30:00 2010,windspeed,6
lasvegas--wed feb 3 10:30:00 2010,conditions,cloudy
chicago--mon feb 1 17:45:00 2010,temperature,25 -4
chicago--mon feb 1 17:45:00 2010,dewpoint,12
chicago--mon feb 1 17:45:00 2010,visibility,9
chicago--mon feb 1 17:45:00 2010,humidity,58
chicago--mon feb 1 17:45:00 2010,windspeed,3
chicago--mon feb 1 17:45:00 2010,conditions,cloudy
jacksonville--sat jan 30 01:10:00 2010,temperature,59
jacksonville--sat jan 30 01:10:00 2010,dewpoint,49
jacksonville--sat jan 30 01:10:00 2010,visibility,10
jacksonville--sat jan 30 01:10:00 2010,humidity,74
jacksonville--sat jan 30 01:10:00 2010,windspeed,5
jacksonville--sat jan 30 01:10:00 2010,conditions,overcast
jacksonville--wed feb 3 02:50:00 2010,temperature,57
jacksonville--wed feb 3 02:50:00 2010,dewpoint,51
jacksonville--wed feb 3 02:50:00 2010,visibility,10
jacksonville--wed feb 3 02:50:00 2010,humidity,81
jacksonville--wed feb 3 02:50:00 2010,windspeed,12
jacksonville--wed feb 3 02:50:00 2010,conditions,overcast
memphis--tue feb 2 06:15:00 2010,temperature,41
memphis--tue feb 2 06:15:00 2010,dewpoint,34
memphis--tue feb 2 06:15:00 2010,visibility,10
memphis--tue feb 2 06:15:00 2010,humidity,76
memphis--tue feb 2 06:15:00 2010,windspeed,5
memphis--tue feb 2 06:15:00 2010,conditions,overcast
newyork--wed feb 3 20:15:00 2010,temperature,40.6
newyork--wed feb 3 20:15:00 2010,dewpoint,27
newyork--wed feb 3 20:15:00 2010,visibility,10
newyork--wed feb 3 20:15:00 2010,humidity,70
newyork--wed feb 3 20:15:00 2010,windspeed,calm
newyork--wed feb 3 20:15:00 2010,conditions,mostly cloudy
sanfrancisco--fri jan 29 19:45:00 2010,temperature,51
sanfrancisco--fri jan 29 19:45:00 2010,dewpoint,47
sanfrancisco--fri jan 29 19:45:00 2010,visibility,5
sanfrancisco--fri jan 29 19:45:00 2010,humidity,86
sanfrancisco--fri jan 29 19:45:00 2010,windspeed,7
sanfrancisco--fri jan 29 19:45:00 2010,conditions,cloudy
losangeles--wed feb 3 23:25:00 2010,temperature,69
losangeles--wed feb 3 23:25:00 2010,dewpoint,43
losangeles--wed feb 3 23:25:00 2010,visibility,10
losangeles--wed feb 3 23:25:00 2010,humidity,40
losangeles--wed feb 3 23:25:00 2010,windspeed,5
losangeles--wed feb 3 23:25:00 2010,conditions,clear
boston--wed feb 3 10:35:00 2010,temperature,25 -4
boston--wed feb 3 10:35:00 2010,dewpoint,20
boston--wed feb 3 10:35:00 2010,visibility,3
boston--wed feb 3 10:35:00 2010,humidity,81
boston--wed feb 3 10:35:00 2010,windspeed,0
boston--wed feb 3 10:35:00 2010,conditions,light snow/fog
sanfrancisco--sat jan 30 05:40:00 2010,temperature,52
sanfrancisco--sat jan 30 05:40:00 2010,dewpoint,50 10
sanfrancisco--sat jan 30 05:40:00 2010,visibility,4
sanfrancisco--sat jan 30 05:40:00 2010,humidity,88
sanfrancisco--sat jan 30 05:40:00 2010,windspeed,7
sanfrancisco--sat jan 30 05:40:00 2010,conditions,rain
austin--tue feb 2 03:25:00 2010,temperature,45
austin--tue feb 2 03:25:00 2010,dewpoint,42
austin--tue feb 2 03:25:00 2010,visibility,4
austin--tue feb 2 03:25:00 2010,humidity,89
austin--tue feb 2 03:25:00 2010,windspeed,0
austin--tue feb 2 03:25:00 2010,conditions,cloudy
memphis--tue feb 2 08:30:00 2010,temperature,41
memphis--tue feb 2 08:30:00 2010,dewpoint,36
memphis--tue feb 2 08:30:00 2010,visibility,10
memphis--tue feb 2 08:30:00 2010,humidity,40
memphis--tue feb 2 08:30:00 2010,windspeed,calm
memphis--tue feb 2 08:30:00 2010,conditions,overcast
oklahomacity--sat jan 30 23:50:00 2010,temperature,25 -4
oklahomacity--sat jan 30 23:50:00 2010,dewpoint,16
oklahomacity--sat jan 30 23:50:00 2010,visibility,7
oklahomacity--sat jan 30 23:50:00 2010,humidity,67
oklahomacity--sat jan 30 23:50:00 2010,windspeed,0
oklahomacity--sat jan 30 23:50:00 2010,conditions,cloudy
sanjose--sat jan 30 20:00:00 2010,temperature,54
sanjose--sat jan 30 20:00:00 2010,dewpoint,49
sanjose--sat jan 30 20:00:00 2010,visibility,10
sanjose--sat jan 30 20:00:00 2010,humidity,81
sanjose--sat jan 30 20:00:00 2010,windspeed,1
sanjose--sat jan 30 20:00:00 2010,conditions,partly cloudy
sanfrancisco--wed feb 3 15:00:00 2010,temperature,48
sanfrancisco--wed feb 3 15:00:00 2010,dewpoint,45
sanfrancisco--wed feb 3 15:00:00 2010,visibility,10
sanfrancisco--wed feb 3 15:00:00 2010,humidity,93
sanfrancisco--wed feb 3 15:00:00 2010,windspeed,0
sanfrancisco--wed feb 3 15:00:00 2010,conditions,partly cloudy
milwaukee--sat jan 30 17:50:00 2010,temperature,21
milwaukee--sat jan 30 17:50:00 2010,dewpoint,16
milwaukee--sat jan 30 17:50:00 2010,visibility,2
milwaukee--sat jan 30 17:50:00 2010,humidity,84
milwaukee--sat jan 30 17:50:00 2010,windspeed,calm
milwaukee--sat jan 30 17:50:00 2010,conditions,light snow
baltimore--tue feb 2 16:40:00 2010,temperature,31
baltimore--tue feb 2 16:40:00 2010,dewpoint,26
baltimore--tue feb 2 16:40:00 2010,visibility,6
baltimore--tue feb 2 16:40:00 2010,humidity,82
baltimore--tue feb 2 16:40:00 2010,windspeed,5
baltimore--tue feb 2 16:40:00 2010,conditions,haze
seattle--sun jan 31 09:35:00 2010,temperature,45
seattle--sun jan 31 09:35:00 2010,dewpoint,44
seattle--sun jan 31 09:35:00 2010,visibility,5
seattle--sun jan 31 09:35:00 2010,humidity,96
seattle--sun jan 31 09:35:00 2010,windspeed,5
seattle--sun jan 31 09:35:00 2010,conditions,rain
losangeles--sat jan 30 18:35:00 2010,temperature,55 13
losangeles--sat jan 30 18:35:00 2010,dewpoint,46
losangeles--sat jan 30 18:35:00 2010,visibility,6
losangeles--sat jan 30 18:35:00 2010,humidity,72
losangeles--sat jan 30 18:35:00 2010,windspeed,2
losangeles--sat jan 30 18:35:00 2010,conditions,haze
milwaukee--wed feb 3 10:35:00 2010,temperature,28 -2
milwaukee--wed feb 3 10:35:00 2010,dewpoint,23
milwaukee--wed feb 3 10:35:00 2010,visibility,7
milwaukee--wed feb 3 10:35:00 2010,humidity,78
milwaukee--wed feb 3 10:35:00 2010,windspeed,8
milwaukee--wed feb 3 10:35:00 2010,conditions,cloudy
lasvegas--tue feb 2 22:15:00 2010,temperature,57.5
lasvegas--tue feb 2 22:15:00 2010,dewpoint,31
lasvegas--tue feb 2 22:15:00 2010,visibility,10
lasvegas--tue feb 2 22:15:00 2010,humidity,34
lasvegas--tue feb 2 22:15:00 2010,windspeed,2
lasvegas--tue feb 2 22:15:00 2010,conditions,mostly cloudy
chicago--thu feb 4 02:25:00 2010,temperature,29
chicago--thu feb 4 02:25:00 2010,dewpoint,21
chicago--thu feb 4 02:25:00 2010,visibility,9
chicago--thu feb 4 02:25:00 2010,humidity,67
chicago--thu feb 4 02:25:00 2010,windspeed,5
chicago--thu feb 4 02:25:00 2010,conditions,overcast
indianapolis--tue feb 2 20:50:00 2010,temperature,37
indianapolis--tue feb 2 20:50:00 2010,dewpoint,23
indianapolis--tue feb 2 20:50:00 2010,visibility,10
indianapolis--tue feb 2 20:50:00 2010,humidity,56
indianapolis--tue feb 2 20:50:00 2010,windspeed,7
indianapolis--tue feb 2 20:50:00 2010,conditions,cloudy
houston--fri jan 29 20:00:00 2010,temperature,50
houston--fri jan 29 20:00:00 2010,dewpoint,49
houston--fri jan 29 20:00:00 2010,visibility,10
houston--fri jan 29 20:00:00 2010,humidity,89
houston--fri jan 29 20:00:00 2010,windspeed,4
houston--fri jan 29 20:00:00 2010,conditions,cloudy
houston--thu jan 28 16:50:00 2010,temperature,59
houston--thu jan 28 16:50:00 2010,dewpoint,57
houston--thu jan 28 16:50:00 2010,visibility,10
houston--thu jan 28 16:50:00 2010,humidity,94
houston--thu jan 28 16:50:00 2010,windspeed,14
houston--thu jan 28 16:50:00 2010,conditions,mostly cloudy
phoenix--thu feb 4 06:50:00 2010,temperature,61
phoenix--thu feb 4 06:50:00 2010,dewpoint,48
phoenix--thu feb 4 06:50:00 2010,visibility,10
phoenix--thu feb 4 06:50:00 2010,humidity,63
phoenix--thu feb 4 06:50:00 2010,windspeed,10
phoenix--thu feb 4 06:50:00 2010,conditions,mostly cloudy
baltimore--wed feb 3 21:45:00 2010,temperature,40
baltimore--wed feb 3 21:45:00 2010,dewpoint,26
baltimore--wed feb 3 21:45:00 2010,visibility,10
baltimore--wed feb 3 21:45:00 2010,humidity,58
baltimore--wed feb 3 21:45:00 2010,windspeed,14
baltimore--wed feb 3 21:45:00 2010,conditions,overcast
seattle--wed feb 3 09:50:00 2010,temperature,43 6
seattle--wed feb 3 09:50:00 2010,dewpoint,34
seattle--wed feb 3 09:50:00 2010,visibility,10
seattle--wed feb 3 09:50:00 2010,humidity,76
seattle--wed feb 3 09:50:00 2010,windspeed,0
seattle--wed feb 3 09:50:00 2010,conditions,mostly cloudy
sanantonio--thu jan 28 16:00:00 2010,temperature,64
sanantonio--thu jan 28 16:00:00 2010,dewpoint,58
sanantonio--thu jan 28 16:00:00 2010,visibility,9
sanantonio--thu jan 28 16:00:00 2010,humidity,100
sanantonio--thu jan 28 16:00:00 2010,windspeed,16
sanantonio--thu jan 28 16:00:00 2010,conditions,rain
portland--wed feb 3 18:50:00 2010,temperature,43
portland--wed feb 3 18:50:00 2010,dewpoint,41
portland--wed feb 3 18:50:00 2010,visibility,10
portland--wed feb 3 18:50:00 2010,humidity,93
portland--wed feb 3 18:50:00 2010,windspeed,9
portland--wed feb 3 18:50:00 2010,conditions,mostly cloudy
sanjose--fri jan 29 16:35:00 2010,temperature,45
sanjose--fri jan 29 16:35:00 2010,dewpoint,43
sanjose--fri jan 29 16:35:00 2010,visibility,9
sanjose--fri jan 29 16:35:00 2010,humidity,93
sanjose--fri jan 29 16:35:00 2010,windspeed,0
sanjose--fri jan 29 16:35:00 2010,conditions,mostly cloudy
detroit--sun jan 31 19:45:00 2010,temperature,22
detroit--sun jan 31 19:45:00 2010,dewpoint,16
detroit--sun jan 31 19:45:00 2010,visibility,10
detroit--sun jan 31 19:45:00 2010,humidity,68
detroit--sun jan 31 19:45:00 2010,windspeed,15
detroit--sun jan 31 19:45:00 2010,conditions,overcast
lasvegas--tue feb 2 08:35:00 2010,temperature,49
lasvegas--tue feb 2 08:35:00 2010,dewpoint,34
lasvegas--tue feb 2 08:35:00 2010,visibility,10
lasvegas--tue feb 2 08:35:00 2010,humidity,56
lasvegas--tue feb 2 08:35:00 2010,windspeed,0
lasvegas--tue feb 2 08:35:00 2010,conditions,mostly cloudy
portland--wed feb 3 05:10:00 2010,temperature,47 8
portland--wed feb 3 05:10:00 2010,dewpoint,41
portland--wed feb 3 05:10:00 2010,visibility,10
portland--wed feb 3 05:10:00 2010,humidity,72
portland--wed feb 3 05:10:00 2010,windspeed,calm
portland--wed feb 3 05:10:00 2010,conditions,overcast
baltimore--wed feb 3 03:00:00 2010,temperature,32 0
baltimore--wed feb 3 03:00:00 2010,dewpoint,28 -2
baltimore--wed feb 3 03:00:00 2010,visibility,1
baltimore--wed feb 3 03:00:00 2010,humidity,92
baltimore--wed feb 3 03:00:00 2010,windspeed,7
baltimore--wed feb 3 03:00:00 2010,conditions,normal
austin--sat jan 30 01:50:00 2010,temperature,38
austin--sat jan 30 01:50:00 2010,dewpoint,22
austin--sat jan 30 01:50:00 2010,visibility,10
austin--sat jan 30 01:50:00 2010,humidity,52
austin--sat jan 30 01:50:00 2010,windspeed,calm
austin--sat jan 30 01:50:00 2010,conditions,mostly cloudy
milwaukee--thu jan 28 16:00:00 2010,temperature,7
milwaukee--thu jan 28 16:00:00 2010,dewpoint,-6
milwaukee--thu jan 28 16:00:00 2010,visibility,10
milwaukee--thu jan 28 16:00:00 2010,humidity,56
milwaukee--thu jan 28 16:00:00 2010,windspeed,18
milwaukee--thu jan 28 16:00:00 2010,conditions,partly cloudy
memphis--thu jan 28 16:50:00 2010,temperature,42
memphis--thu jan 28 16:50:00 2010,dewpoint,34
memphis--thu jan 28 16:50:00 2010,visibility,10
memphis--thu jan 28 16:50:00 2010,humidity,70
memphis--thu jan 28 16:50:00 2010,windspeed,10
memphis--thu jan 28 16:50:00 2010,conditions,cloudy
detroit--sun jan 31 10:15:00 2010,temperature,12
detroit--sun jan 31 10:15:00 2010,dewpoint,6
detroit--sun jan 31 10:15:00 2010,visibility,10
detroit--sun jan 31 10:15:00 2010,humidity,79
detroit--sun jan 31 10:15:00 2010,windspeed,6
detroit--sun jan 31 10:15:00 2010,conditions,clear
chicago--mon feb 1 00:50:00 2010,temperature,27.6
chicago--mon feb 1 00:50:00 2010,dewpoint,12
chicago--mon feb 1 00:50:00 2010,visibility,10
chicago--mon feb 1 00:50:00 2010,humidity,53
chicago--mon feb 1 00:50:00 2010,windspeed,10
chicago--mon feb 1 00:50:00 2010,conditions,mostly cloudy
phoenix--mon feb 1 05:20:00 2010,temperature,60
phoenix--mon feb 1 05:20:00 2010,dewpoint,41
phoenix--mon feb 1 05:20:00 2010,visibility,10
phoenix--mon feb 1 05:20:00 2010,humidity,62
phoenix--mon feb 1 05:20:00 2010,windspeed,5
phoenix--mon feb 1 05:20:00 2010,conditions,partly cloudy
newyork--thu feb 4 07:35:00 2010,temperature,31 -1
newyork--thu feb 4 07:35:00 2010,dewpoint,19 -7
newyork--thu feb 4 07:35:00 2010,visibility,10
newyork--thu feb 4 07:35:00 2010,humidity,63
newyork--thu feb 4 07:35:00 2010,windspeed,8
newyork--thu feb 4 07:35:00 2010,conditions,clear
austin--fri jan 29 09:25:00 2010,temperature,61
austin--fri jan 29 09:25:00 2010,dewpoint,54
austin--fri jan 29 09:25:00 2010,visibility,5
austin--fri jan 29 09:25:00 2010,humidity,87
austin--fri jan 29 09:25:00 2010,windspeed,12
austin--fri jan 29 09:25:00 2010,conditions,showers
sanantonio--sat jan 30 13:30:00 2010,temperature,31
sanantonio--sat jan 30 13:30:00 2010,dewpoint,25 -4
sanantonio--sat jan 30 13:30:00 2010,visibility,10
sanantonio--sat jan 30 13:30:00 2010,humidity,80
sanantonio--sat jan 30 13:30:00 2010,windspeed,6
sanantonio--sat jan 30 13:30:00 2010,conditions,clear sky
elpaso--sat jan 30 12:05:00 2010,temperature,31 -1
elpaso--sat jan 30 12:05:00 2010,dewpoint,28 -2
elpaso--sat jan 30 12:05:00 2010,visibility,10
elpaso--sat jan 30 12:05:00 2010,humidity,88
elpaso--sat jan 30 12:05:00 2010,windspeed,3
elpaso--sat jan 30 12:05:00 2010,conditions,clear sky
lasvegas--wed feb 3 23:25:00 2010,temperature,61.6
lasvegas--wed feb 3 23:25:00 2010,dewpoint,32
lasvegas--wed feb 3 23:25:00 2010,visibility,10
lasvegas--wed feb 3 23:25:00 2010,humidity,31
lasvegas--wed feb 3 23:25:00 2010,windspeed,calm
lasvegas--wed feb 3 23:25:00 2010,conditions,mostly sunny
houston--tue feb 2 07:50:00 2010,temperature,49
houston--tue feb 2 07:50:00 2010,dewpoint,46
houston--tue feb 2 07:50:00 2010,visibility,7
houston--tue feb 2 07:50:00 2010,humidity,93
houston--tue feb 2 07:50:00 2010,windspeed,5
houston--tue feb 2 07:50:00 2010,conditions,cloudy
portland--sat jan 30 04:00:00 2010,temperature,46
portland--sat jan 30 04:00:00 2010,dewpoint,39
portland--sat jan 30 04:00:00 2010,visibility,10
portland--sat jan 30 04:00:00 2010,humidity,79
portland--sat jan 30 04:00:00 2010,windspeed,8
portland--sat jan 30 04:00:00 2010,conditions,cloudy
oklahomacity--wed feb 3 10:00:00 2010,temperature,30
oklahomacity--wed feb 3 10:00:00 2010,dewpoint,28
oklahomacity--wed feb 3 10:00:00 2010,visibility,0
oklahomacity--wed feb 3 10:00:00 2010,humidity,92
oklahomacity--wed feb 3 10:00:00 2010,windspeed,3
oklahomacity--wed feb 3 10:00:00 2010,conditions,fog
washington--sat jan 30 00:30:00 2010,temperature,27 -3
washington--sat jan 30 00:30:00 2010,dewpoint,17-jan
washington--sat jan 30 00:30:00 2010,visibility,10
washington--sat jan 30 00:30:00 2010,humidity,33
washington--sat jan 30 00:30:00 2010,windspeed,20-sep
washington--sat jan 30 00:30:00 2010,conditions,mostly cloudy
portland--mon feb 1 06:50:00 2010,temperature,42
portland--mon feb 1 06:50:00 2010,dewpoint,41
portland--mon feb 1 06:50:00 2010,visibility,10
portland--mon feb 1 06:50:00 2010,humidity,95
portland--mon feb 1 06:50:00 2010,windspeed,6
portland--mon feb 1 06:50:00 2010,conditions,partly cloudy
detroit--tue feb 2 06:15:00 2010,temperature,21
detroit--tue feb 2 06:15:00 2010,dewpoint,15
detroit--tue feb 2 06:15:00 2010,visibility,10
detroit--tue feb 2 06:15:00 2010,humidity,78
detroit--tue feb 2 06:15:00 2010,windspeed,7
detroit--tue feb 2 06:15:00 2010,conditions,overcast
austin--fri jan 29 16:35:00 2010,temperature,41
austin--fri jan 29 16:35:00 2010,dewpoint,37
austin--fri jan 29 16:35:00 2010,visibility,10
austin--fri jan 29 16:35:00 2010,humidity,97
austin--fri jan 29 16:35:00 2010,windspeed,13
austin--fri jan 29 16:35:00 2010,conditions,rain
milwaukee--mon feb 1 05:15:00 2010,temperature,17
milwaukee--mon feb 1 05:15:00 2010,dewpoint,5
milwaukee--mon feb 1 05:15:00 2010,visibility,10
milwaukee--mon feb 1 05:15:00 2010,humidity,59
milwaukee--mon feb 1 05:15:00 2010,windspeed,calm
milwaukee--mon feb 1 05:15:00 2010,conditions,partly cloudy
fortworth--wed feb 3 10:00:00 2010,temperature,37
fortworth--wed feb 3 10:00:00 2010,dewpoint,34
fortworth--wed feb 3 10:00:00 2010,visibility,10
fortworth--wed feb 3 10:00:00 2010,humidity,85
fortworth--wed feb 3 10:00:00 2010,windspeed,7
fortworth--wed feb 3 10:00:00 2010,conditions,clear
lasvegas--mon feb 1 20:00:00 2010,temperature,49
lasvegas--mon feb 1 20:00:00 2010,dewpoint,34
lasvegas--mon feb 1 20:00:00 2010,visibility,10
lasvegas--mon feb 1 20:00:00 2010,humidity,49
lasvegas--mon feb 1 20:00:00 2010,windspeed,0
lasvegas--mon feb 1 20:00:00 2010,conditions,mostly sunny
jacksonville--thu jan 28 15:40:00 2010,temperature,41
jacksonville--thu jan 28 15:40:00 2010,dewpoint,43
jacksonville--thu jan 28 15:40:00 2010,visibility,9
jacksonville--thu jan 28 15:40:00 2010,humidity,87
jacksonville--thu jan 28 15:40:00 2010,windspeed,3
jacksonville--thu jan 28 15:40:00 2010,conditions,clear sky
houston--tue feb 2 06:25:00 2010,temperature,49
houston--tue feb 2 06:25:00 2010,dewpoint,46
houston--tue feb 2 06:25:00 2010,visibility,5
houston--tue feb 2 06:25:00 2010,humidity,89
houston--tue feb 2 06:25:00 2010,windspeed,5
houston--tue feb 2 06:25:00 2010,conditions,cloudy
baltimore--wed feb 3 10:30:00 2010,temperature,30
baltimore--wed feb 3 10:30:00 2010,dewpoint,29
baltimore--wed feb 3 10:30:00 2010,visibility,999
baltimore--wed feb 3 10:30:00 2010,humidity,88
baltimore--wed feb 3 10:30:00 2010,windspeed,*
baltimore--wed feb 3 10:30:00 2010,conditions,snow
seattle--sun jan 31 18:25:00 2010,temperature,45
seattle--sun jan 31 18:25:00 2010,dewpoint,44
seattle--sun jan 31 18:25:00 2010,visibility,6
seattle--sun jan 31 18:25:00 2010,humidity,96
seattle--sun jan 31 18:25:00 2010,windspeed,6
seattle--sun jan 31 18:25:00 2010,conditions,cloudy
memphis--wed feb 3 00:35:00 2010,temperature,41
memphis--wed feb 3 00:35:00 2010,dewpoint,32
memphis--wed feb 3 00:35:00 2010,visibility,10
memphis--wed feb 3 00:35:00 2010,humidity,70
memphis--wed feb 3 00:35:00 2010,windspeed,8
memphis--wed feb 3 00:35:00 2010,conditions,cloudy
fortworth--mon feb 1 16:20:00 2010,temperature,34 1
fortworth--mon feb 1 16:20:00 2010,dewpoint,28 -2
fortworth--mon feb 1 16:20:00 2010,visibility,2
fortworth--mon feb 1 16:20:00 2010,humidity,88
fortworth--mon feb 1 16:20:00 2010,windspeed,5
fortworth--mon feb 1 16:20:00 2010,conditions,light fog
milwaukee--tue feb 2 20:40:00 2010,temperature,32 0
milwaukee--tue feb 2 20:40:00 2010,dewpoint,27
milwaukee--tue feb 2 20:40:00 2010,visibility,5
milwaukee--tue feb 2 20:40:00 2010,humidity,80
milwaukee--tue feb 2 20:40:00 2010,windspeed,4
milwaukee--tue feb 2 20:40:00 2010,conditions,light snow
sanfrancisco--wed feb 3 18:45:00 2010,temperature,52.3
sanfrancisco--wed feb 3 18:45:00 2010,dewpoint,48
sanfrancisco--wed feb 3 18:45:00 2010,visibility,10
sanfrancisco--wed feb 3 18:45:00 2010,humidity,84
sanfrancisco--wed feb 3 18:45:00 2010,windspeed,4
sanfrancisco--wed feb 3 18:45:00 2010,conditions,mostly cloudy
sanjose--thu feb 4 00:10:00 2010,temperature,62
sanjose--thu feb 4 00:10:00 2010,dewpoint,46
sanjose--thu feb 4 00:10:00 2010,visibility,10
sanjose--thu feb 4 00:10:00 2010,humidity,51
sanjose--thu feb 4 00:10:00 2010,windspeed,5
sanjose--thu feb 4 00:10:00 2010,conditions,mostly cloudy
austin--thu feb 4 10:25:00 2010,temperature,48
austin--thu feb 4 10:25:00 2010,dewpoint,46 8
austin--thu feb 4 10:25:00 2010,visibility,2
austin--thu feb 4 10:25:00 2010,humidity,93
austin--thu feb 4 10:25:00 2010,windspeed,7
austin--thu feb 4 10:25:00 2010,conditions,light rain
nashville--sat jan 30 19:25:00 2010,temperature,24 -4
nashville--sat jan 30 19:25:00 2010,dewpoint,18
nashville--sat jan 30 19:25:00 2010,visibility,10
nashville--sat jan 30 19:25:00 2010,humidity,74
nashville--sat jan 30 19:25:00 2010,windspeed,12
nashville--sat jan 30 19:25:00 2010,conditions,cloudy
indianapolis--mon feb 1 05:25:00 2010,temperature,19 -7
indianapolis--mon feb 1 05:25:00 2010,dewpoint,12-oct
indianapolis--mon feb 1 05:25:00 2010,visibility,10
indianapolis--mon feb 1 05:25:00 2010,humidity,67
indianapolis--mon feb 1 05:25:00 2010,windspeed,3
indianapolis--mon feb 1 05:25:00 2010,conditions,clear sky
jacksonville--mon feb 1 01:40:00 2010,temperature,41
jacksonville--mon feb 1 01:40:00 2010,dewpoint,36
jacksonville--mon feb 1 01:40:00 2010,visibility,10
jacksonville--mon feb 1 01:40:00 2010,humidity,70
jacksonville--mon feb 1 01:40:00 2010,windspeed,7
jacksonville--mon feb 1 01:40:00 2010,conditions,cloudy
sanfrancisco--tue feb 2 19:45:00 2010,temperature,52
sanfrancisco--tue feb 2 19:45:00 2010,dewpoint,48
sanfrancisco--tue feb 2 19:45:00 2010,visibility,10
sanfrancisco--tue feb 2 19:45:00 2010,humidity,74
sanfrancisco--tue feb 2 19:45:00 2010,windspeed,7
sanfrancisco--tue feb 2 19:45:00 2010,conditions,mostly cloudy
sanantonio--sun jan 31 04:10:00 2010,temperature,42.7
sanantonio--sun jan 31 04:10:00 2010,dewpoint,30
sanantonio--sun jan 31 04:10:00 2010,visibility,10
sanantonio--sun jan 31 04:10:00 2010,humidity,70
sanantonio--sun jan 31 04:10:00 2010,windspeed,8
sanantonio--sun jan 31 04:10:00 2010,conditions,clear
jacksonville--wed feb 3 05:10:00 2010,temperature,54
jacksonville--wed feb 3 05:10:00 2010,dewpoint,48
jacksonville--wed feb 3 05:10:00 2010,visibility,10
jacksonville--wed feb 3 05:10:00 2010,humidity,80
jacksonville--wed feb 3 05:10:00 2010,windspeed,3
jacksonville--wed feb 3 05:10:00 2010,conditions,overcast
sanantonio--mon feb 1 19:55:00 2010,temperature,43
sanantonio--mon feb 1 19:55:00 2010,dewpoint,39
sanantonio--mon feb 1 19:55:00 2010,visibility,1.8
sanantonio--mon feb 1 19:55:00 2010,humidity,93
sanantonio--mon feb 1 19:55:00 2010,windspeed,calm
sanantonio--mon feb 1 19:55:00 2010,conditions,light drizzle mist
phoenix--wed feb 3 00:30:00 2010,temperature,71
phoenix--wed feb 3 00:30:00 2010,dewpoint,41
phoenix--wed feb 3 00:30:00 2010,visibility,10
phoenix--wed feb 3 00:30:00 2010,humidity,36
phoenix--wed feb 3 00:30:00 2010,windspeed,3
phoenix--wed feb 3 00:30:00 2010,conditions,mostly cloudy
boston--sun jan 31 10:15:00 2010,temperature,16
boston--sun jan 31 10:15:00 2010,dewpoint,-2
boston--sun jan 31 10:15:00 2010,visibility,10
boston--sun jan 31 10:15:00 2010,humidity,47
boston--sun jan 31 10:15:00 2010,windspeed,12
boston--sun jan 31 10:15:00 2010,conditions,cloudy
sandiego--sun jan 31 14:35:00 2010,temperature,52
sandiego--sun jan 31 14:35:00 2010,dewpoint,46 8
sandiego--sun jan 31 14:35:00 2010,visibility,6
sandiego--sun jan 31 14:35:00 2010,humidity,84
sandiego--sun jan 31 14:35:00 2010,windspeed,0
sandiego--sun jan 31 14:35:00 2010,conditions,mostly cloudy
detroit--thu feb 4 11:50:00 2010,temperature,19
detroit--thu feb 4 11:50:00 2010,dewpoint,16
detroit--thu feb 4 11:50:00 2010,visibility,7
detroit--thu feb 4 11:50:00 2010,humidity,86
detroit--thu feb 4 11:50:00 2010,windspeed,calm
detroit--thu feb 4 11:50:00 2010,conditions,scattered clouds
jacksonville--sun jan 31 22:00:00 2010,temperature,48
jacksonville--sun jan 31 22:00:00 2010,dewpoint,34
jacksonville--sun jan 31 22:00:00 2010,visibility,10
jacksonville--sun jan 31 22:00:00 2010,humidity,57
jacksonville--sun jan 31 22:00:00 2010,windspeed,16
jacksonville--sun jan 31 22:00:00 2010,conditions,mostly cloudy
phoenix--fri jan 29 23:45:00 2010,temperature,64
phoenix--fri jan 29 23:45:00 2010,dewpoint,43 6
phoenix--fri jan 29 23:45:00 2010,visibility,10
phoenix--fri jan 29 23:45:00 2010,humidity,45
phoenix--fri jan 29 23:45:00 2010,windspeed,0
phoenix--fri jan 29 23:45:00 2010,conditions,partly cloudy
portland--wed feb 3 21:50:00 2010,temperature,46
portland--wed feb 3 21:50:00 2010,dewpoint,41
portland--wed feb 3 21:50:00 2010,visibility,10
portland--wed feb 3 21:50:00 2010,humidity,79
portland--wed feb 3 21:50:00 2010,windspeed,10
portland--wed feb 3 21:50:00 2010,conditions,mostly cloudy
seattle--sat jan 30 17:10:00 2010,temperature,44
seattle--sat jan 30 17:10:00 2010,dewpoint,43
seattle--sat jan 30 17:10:00 2010,visibility,10
seattle--sat jan 30 17:10:00 2010,humidity,93
seattle--sat jan 30 17:10:00 2010,windspeed,3
seattle--sat jan 30 17:10:00 2010,conditions,rain
sanjose--sat jan 30 17:15:00 2010,temperature,43 6
sanjose--sat jan 30 17:15:00 2010,dewpoint,45 7
sanjose--sat jan 30 17:15:00 2010,visibility,0.2
